#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:cytob_alignment" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cytob_alignment" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:cytob_alignment" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.cytob_alignment" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cytob_alignment" name="distribution" x="@birthRate.t:cytob_alignment">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@cytob_alignment" id="treeLikelihood.cytob_alignment" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cytob_alignment">
#            <siteModel id="SiteModel.s:cytob_alignment" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:cytob_alignment" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:cytob_alignment" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cytob_alignment" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:cytob_alignment" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:cytob_alignment" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:cytob_alignment" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
8482000	-3119.1681565063564	-3143.9738864837786	24.805729977422455	-3143.9738864837786	0.03174550197086347	0.20857069902603678	24.805729977422455	49.02759450374137
8483000	-3116.3361234418107	-3139.4355318985376	23.09940845672692	-3139.4355318985376	0.04908558844333388	0.25402568709890966	23.09940845672692	33.91262924801333
8484000	-3113.6823504031777	-3136.7883017196937	23.105951316515846	-3136.7883017196937	0.044662074191093214	0.25321249181580385	23.105951316515846	38.56576104479203
8485000	-3121.3960906922403	-3144.5920524153003	23.195961723059945	-3144.5920524153003	0.041082549515326305	0.2403504837040869	23.195961723059945	49.91230029113269
8486000	-3118.058930634294	-3140.8607491201233	22.801818485829045	-3140.8607491201233	0.04123457124141297	0.24870753898655096	22.801818485829045	49.573292745366075
8487000	-3115.566822102317	-3139.2788741979293	23.712052095612318	-3139.2788741979293	0.03850138298724201	0.23189100857511133	23.712052095612318	30.911440276823964
8488000	-3119.3418070482035	-3142.5639214371467	23.22211438894329	-3142.5639214371467	0.043237429694958904	0.23602254542049714	23.22211438894329	26.33195923598437
8489000	-3122.756144323782	-3146.51482933864	23.758685014858152	-3146.51482933864	0.039209571083624495	0.23036775137249707	23.758685014858152	30.903989729944893
8490000	-3119.561799364994	-3143.5134044893402	23.95160512434644	-3143.5134044893402	0.03921113806956469	0.20946580454671176	23.95160512434644	65.03663976836984
8491000	-3121.2159513651472	-3144.403743330001	23.187791964853453	-3144.403743330001	0.04508105694323117	0.24208756994353428	23.187791964853453	27.708770411484426
8492000	-3118.0543523435294	-3139.838428326417	21.784075982887597	-3139.838428326417	0.046482485657156326	0.2712408720880255	21.784075982887597	21.522279187903422
8493000	-3116.892458456153	-3140.745872038892	23.853413582738987	-3140.745872038892	0.042608916802943084	0.2332180509716703	23.853413582738987	35.860601321964495
8494000	-3118.1883884018985	-3140.452496103362	22.264107701463622	-3140.452496103362	0.04280919280806916	0.22546822782932213	22.264107701463622	71.92206182104051
8495000	-3120.541080286448	-3144.108898616515	23.56781833006716	-3144.108898616515	0.044354185318920075	0.24136890495603236	23.56781833006716	37.425869734045115
8496000	-3118.1724856893948	-3141.6454055261734	23.47291983677874	-3141.6454055261734	0.04001965353361349	0.23786962489223354	23.47291983677874	46.96839545730632
8497000	-3114.340034758394	-3137.114665402215	22.77463064382108	-3137.114665402215	0.04471517075715433	0.25121576782384286	22.77463064382108	48.122299945028686
8498000	-3118.098439177969	-3140.3816384127563	22.283199234787368	-3140.3816384127563	0.046367795562112735	0.2616016679491044	22.283199234787368	23.64840827715205
8499000	-3118.1493659666567	-3141.5473909839934	23.39802501733657	-3141.5473909839934	0.042169262222173015	0.22957084782961837	23.39802501733657	55.621919466591734
8500000	-3116.428559692464	-3140.125365443134	23.69680575066974	-3140.125365443134	0.042486546001817824	0.23729140448441602	23.69680575066974	35.20263562924757
8501000	-3123.9829702293864	-3140.802078015743	16.81910778635664	-3140.802078015743	0.045507101433114455	0.255262444093201	16.81910778635664	94.47493781876983
8502000	-3116.2131018623513	-3138.7263531676335	22.513251305282107	-3138.7263531676335	0.04470128691651707	0.2508561307251087	22.513251305282107	23.465006552901936
8503000	-3117.1131116600504	-3140.849543725566	23.736432065515388	-3140.849543725566	0.04315081481106457	0.23683450830860506	23.736432065515388	38.83439428659673
8504000	-3119.376705023028	-3142.2305465476065	22.85384152457857	-3142.2305465476065	0.0399855126124329	0.23967462185567057	22.85384152457857	55.392238773828836
8505000	-3118.4057329708116	-3141.3333259608116	22.927592989999866	-3141.3333259608116	0.04230685588962617	0.2451578731591064	22.927592989999866	25.793209851465868
8506000	-3118.9808945931504	-3141.0449033809095	22.064008787758993	-3141.0449033809095	0.04618240282587096	0.2510873232707796	22.064008787758993	20.647424647120797
8507000	-3117.5216241577364	-3140.265826306876	22.74420214913977	-3140.265826306876	0.04175786081636247	0.23212922869670444	22.74420214913977	62.09181863514034
8508000	-3119.585582367109	-3140.4596160565293	20.874033689420155	-3140.4596160565293	0.046412932885223024	0.2418034512966698	20.874033689420155	15.36649443470776
8509000	-3114.4676910464605	-3138.5530032635284	24.08531221706805	-3138.5530032635284	0.037588687990391334	0.2275250196636634	24.08531221706805	41.817051570137835
8510000	-3115.473466479433	-3139.2254472476816	23.751980768248714	-3139.2254472476816	0.0448434912562484	0.23407542819371702	23.751980768248714	44.21339639147342
8511000	-3118.4540128780245	-3142.578493263064	24.12448038503959	-3142.578493263064	0.03963254394519322	0.22644223600784918	24.12448038503959	42.30706922058787
8512000	-3120.7034502431097	-3142.807485552652	22.104035309542372	-3142.807485552652	0.037436099706787906	0.23586927628443236	22.104035309542372	66.35530832994701
8513000	-3118.621479385364	-3142.518834790267	23.897355404903053	-3142.518834790267	0.041328554674122636	0.22794110494091457	23.897355404903053	48.05624185857986
8514000	-3117.5889369377815	-3140.5964665234737	23.007529585692453	-3140.5964665234737	0.04021517135519926	0.2563058808536086	23.007529585692453	32.82815431352734
8515000	-3122.0256786446857	-3144.010002544003	21.98432389931727	-3144.010002544003	0.04072479788716091	0.25189540879133504	21.98432389931727	57.476449163552175
8516000	-3114.504012032542	-3138.1020299145625	23.598017882020404	-3138.1020299145625	0.039996660426324854	0.2402087987740276	23.598017882020404	39.53535485166311
8517000	-3114.288589536918	-3137.0580598302295	22.769470293311265	-3137.0580598302295	0.042002318492673	0.24488479331951737	22.769470293311265	24.347020905465627
8518000	-3118.0667145129555	-3141.9630555189274	23.896341005972005	-3141.9630555189274	0.038711996146915964	0.2296240360325885	23.896341005972005	33.12601356963619
8519000	-3117.1430765479427	-3141.768412769193	24.625336221250617	-3141.768412769193	0.04032595294558899	0.21431004916023105	24.625336221250617	44.26300868253857
8520000	-3121.4629517994545	-3144.5505681317445	23.087616332289873	-3144.5505681317445	0.04037669999230073	0.2509382662109354	23.087616332289873	42.32037439746129
8521000	-3117.921080527526	-3141.177462346834	23.256381819307876	-3141.177462346834	0.042765921779539265	0.24671422440932425	23.256381819307876	30.968870105272842
8522000	-3116.5735032681837	-3140.4532528616005	23.879749593416896	-3140.4532528616005	0.04058357571793821	0.22814611586423122	23.879749593416896	31.792705061917168
8523000	-3119.915722592432	-3141.157288528344	21.2415659359121	-3141.157288528344	0.044953056428977824	0.24638237237630867	21.2415659359121	67.8243612705927
8524000	-3118.1498110979687	-3141.43824354645	23.288432448481085	-3141.43824354645	0.04554017900855711	0.24682209230904611	23.288432448481085	31.860632879736105
8525000	-3116.8936003188314	-3139.2411011304416	22.347500811610338	-3139.2411011304416	0.045983717496862996	0.2380348964248121	22.347500811610338	20.718416605636783
8526000	-3119.147807525442	-3142.1926381907756	23.044830665333617	-3142.1926381907756	0.048153583750059265	0.25251966381758323	23.044830665333617	30.20763802245501
8527000	-3115.004950598303	-3138.99193228338	23.986981685077044	-3138.99193228338	0.0424265178686255	0.22350965301973472	23.986981685077044	31.149681571211406
8528000	-3118.971717868041	-3141.489059173954	22.51734130591287	-3141.489059173954	0.048619383907115045	0.2674206030328676	22.51734130591287	28.29186771597421
8529000	-3122.6757510724888	-3145.3424919948684	22.666740922379798	-3145.3424919948684	0.04349673373283008	0.2597509595173097	22.666740922379798	43.28874619803984
8530000	-3116.4186039884453	-3140.5110310390214	24.09242705057615	-3140.5110310390214	0.043681997373696414	0.22638610102876588	24.09242705057615	35.62512011508304
8531000	-3114.0868452397194	-3137.5945117187302	23.507666479010627	-3137.5945117187302	0.042160975028767284	0.23514128643690965	23.507666479010627	29.286386838170984
8532000	-3121.731154654776	-3144.55780217877	22.826647523994016	-3144.55780217877	0.03634707396858577	0.2279208100383975	22.826647523994016	22.119532017571775
8533000	-3117.460835775686	-3140.619064178445	23.1582284027591	-3140.619064178445	0.043317071213413244	0.24502309328824956	23.1582284027591	46.56333657539827
8534000	-3116.553219498426	-3139.5200714260773	22.966851927651213	-3139.5200714260773	0.041054095203261844	0.2514419587345234	22.966851927651213	44.56856297640929
8535000	-3117.4240389751017	-3140.6883985512072	23.264359576105406	-3140.6883985512072	0.03840025897299081	0.23753359467208304	23.264359576105406	27.160685088902152
8536000	-3118.2822295339147	-3142.072243702791	23.790014168876347	-3142.072243702791	0.04165877905307203	0.23518083879462076	23.790014168876347	36.35725122712171
8537000	-3113.3904885406464	-3137.244520576264	23.8540320356176	-3137.244520576264	0.0399608970493052	0.23246815084009684	23.8540320356176	34.700731999061254
8538000	-3116.257234426231	-3139.892436429081	23.63520200285005	-3139.892436429081	0.042313220823989514	0.23310246066046772	23.63520200285005	48.36043046232219
8539000	-3123.044096123955	-3146.7637779844927	23.719681860537733	-3146.7637779844927	0.04002835717136029	0.2354299035163239	23.719681860537733	43.28464216337865
8540000	-3118.5786932226524	-3140.965100626028	22.386407403375234	-3140.965100626028	0.054933675624058174	0.27445124305647645	22.386407403375234	35.320971075842984
8541000	-3116.2098629381217	-3139.641106057899	23.43124311977727	-3139.641106057899	0.04129084046905353	0.24309987708902764	23.43124311977727	41.91568195628511
8542000	-3117.5959896473346	-3140.3843501499623	22.78836050262762	-3140.3843501499623	0.04825198159912582	0.2614078586255197	22.78836050262762	38.62001728206162
8543000	-3117.077990974313	-3140.866290087419	23.788299113106618	-3140.866290087419	0.041812113921368306	0.22155347985960336	23.788299113106618	28.019606119158635
8544000	-3117.8397023064476	-3140.4804945406254	22.640792234177603	-3140.4804945406254	0.046901408795451946	0.26597848757047365	22.640792234177603	37.65424137121269
8545000	-3119.754624165594	-3142.637426217566	22.882802051971694	-3142.637426217566	0.051701964264323705	0.2521021216975761	22.882802051971694	27.341512485695915
8546000	-3123.1066743153137	-3146.339284631175	23.232610315861095	-3146.339284631175	0.04371450265364493	0.2503013906221248	23.232610315861095	37.5150665472269
8547000	-3115.0844299124565	-3138.482833170734	23.398403258277494	-3138.482833170734	0.04297387536303193	0.23969542164580912	23.398403258277494	29.653343022886645
8548000	-3114.2406155855165	-3137.777531771295	23.53691618577855	-3137.777531771295	0.045066219851175884	0.24097579540302932	23.53691618577855	33.71228806302184
8549000	-3121.0186597919037	-3143.9320144527164	22.913354660812825	-3143.9320144527164	0.04879771287255194	0.25846112426401374	22.913354660812825	31.689104507864432
8550000	-3117.087915073098	-3140.3741557075564	23.286240634458576	-3140.3741557075564	0.044017014005125366	0.24408458130999472	23.286240634458576	44.768539283634496
8551000	-3116.8772495440007	-3140.329627573065	23.452378029064104	-3140.329627573065	0.03624328642259037	0.22851685530848626	23.452378029064104	26.624851024772468
8552000	-3117.4231707208974	-3137.6260565928083	20.202885871910794	-3137.6260565928083	0.043435777122878695	0.24182508958761553	20.202885871910794	79.14033146611384
8553000	-3124.4674927683313	-3146.948818864579	22.481326096247862	-3146.948818864579	0.04445053790603118	0.26130187529341764	22.481326096247862	45.32332966194627
8554000	-3120.867317023272	-3144.689664133887	23.82234711061539	-3144.689664133887	0.040139344057274096	0.22884623704085286	23.82234711061539	48.78939948749533
8555000	-3118.041002188235	-3140.5164232091106	22.475421020875835	-3140.5164232091106	0.04324327841048159	0.24683730604608786	22.475421020875835	55.17404665465112
8556000	-3116.677438428738	-3140.380526236732	23.70308780799392	-3140.380526236732	0.036128602281452746	0.23608279271866706	23.70308780799392	42.85442576576525
8557000	-3124.178518767007	-3147.162444604976	22.98392583796882	-3147.162444604976	0.044070358896114104	0.24334687202284333	22.98392583796882	25.884873182071267
8558000	-3115.8011780081843	-3137.5009480161143	21.699770007929835	-3137.5009480161143	0.03904239812348945	0.2229146319232532	21.699770007929835	79.13754506952158
8559000	-3114.330787142674	-3137.453804735265	23.123017592590802	-3137.453804735265	0.04589227512586969	0.2520633383433799	23.123017592590802	31.912794906364137
8560000	-3118.406802601221	-3142.2408326748396	23.8340300736184	-3142.2408326748396	0.03479070949064051	0.23012611778796538	23.8340300736184	32.127413455199
8561000	-3125.1407453470038	-3145.079475113432	19.938729766428597	-3145.079475113432	0.05056815637312925	0.2811445151084362	19.938729766428597	60.317018230557004
8562000	-3115.80351370128	-3139.225106257788	23.42159255650833	-3139.225106257788	0.03634656535650474	0.22659438302296966	23.42159255650833	57.71735742297869
8563000	-3123.170238344403	-3145.4717101037063	22.301471759303034	-3145.4717101037063	0.04493102722435331	0.2660171072135946	22.301471759303034	44.81281740732461
8564000	-3116.2821187842583	-3138.9355820147216	22.653463230463203	-3138.9355820147216	0.04158390750974379	0.23556427151467338	22.653463230463203	22.095545883074106
8565000	-3117.3049336345657	-3139.5064769838627	22.2015433492971	-3139.5064769838627	0.04401835724433805	0.2507100928680835	22.2015433492971	55.85361388745173
8566000	-3119.482450720331	-3142.1813939486988	22.69894322836777	-3142.1813939486988	0.044665219761782095	0.2450313692847351	22.69894322836777	53.61707103950493
8567000	-3114.9868589249472	-3137.9122772682213	22.925418343274032	-3137.9122772682213	0.04139641584646148	0.24493477539051578	22.925418343274032	50.546939203593446
8568000	-3117.17483935123	-3140.528864505965	23.354025154735332	-3140.528864505965	0.04244990335510769	0.24273378585318953	23.354025154735332	44.591513557415986
8569000	-3115.220885487403	-3139.7569596288495	24.536074141446477	-3139.7569596288495	0.04003674892438662	0.21541159054603914	24.536074141446477	46.606756039376855
8570000	-3119.7304445256077	-3144.4033217246088	24.672877199001164	-3144.4033217246088	0.03851929427103441	0.20548868999840333	24.672877199001164	57.036287353245285
8571000	-3122.103632558686	-3143.4792666299377	21.37563407125164	-3143.4792666299377	0.04640876908584635	0.24880633678155298	21.37563407125164	17.38746367955642
8572000	-3125.1139944600354	-3149.221807087303	24.107812627267556	-3149.221807087303	0.03968367499259348	0.22499812751569648	24.107812627267556	34.54521234610979
8573000	-3124.3319225095547	-3147.1174856019197	22.785563092365127	-3147.1174856019197	0.04356027083106687	0.2620431784306802	22.785563092365127	37.79944402782534
8574000	-3117.2962118063233	-3141.2980000457187	24.00178823939533	-3141.2980000457187	0.038307303394737306	0.2297512447227563	24.00178823939533	37.350091469137844
8575000	-3120.9813283635917	-3143.643070494646	22.661742131054186	-3143.643070494646	0.03886037228969243	0.23915710830098555	22.661742131054186	58.13227781345486
8576000	-3115.2747260215356	-3139.5440263958444	24.269300374308852	-3139.5440263958444	0.04239323000421922	0.22323566812528972	24.269300374308852	41.0482369479433
8577000	-3118.2843333244177	-3141.1124515377737	22.828118213356184	-3141.1124515377737	0.04392305633219949	0.2603543535030235	22.828118213356184	30.781219148255108
8578000	-3119.5867928930757	-3142.636043254268	23.049250361192065	-3142.636043254268	0.04163033559408282	0.24731338236768244	23.049250361192065	27.790040021487844
8579000	-3119.396130230562	-3141.6279811494246	22.23185091886257	-3141.6279811494246	0.045921865122112125	0.2733788138574601	22.23185091886257	40.655574376980354
8580000	-3119.9064830237926	-3142.521651457451	22.615168433658322	-3142.521651457451	0.04844983786729816	0.24895851514945017	22.615168433658322	52.0024015864712
8581000	-3116.867229264513	-3139.1075794531566	22.240350188643948	-3139.1075794531566	0.04689759831031244	0.25131404511616934	22.240350188643948	55.03847952379315
8582000	-3116.789932643268	-3140.5098850905483	23.71995244728029	-3140.5098850905483	0.03552041533122303	0.22245440925919127	23.71995244728029	27.59375118158568
8583000	-3117.3252276528074	-3140.8580927562575	23.532865103450245	-3140.8580927562575	0.03804623778660767	0.2381775898844388	23.532865103450245	31.20483578964276
8584000	-3118.043645316804	-3139.9880988472155	21.9444535304114	-3139.9880988472155	0.04117301714181602	0.22411597373104777	21.9444535304114	17.87463764648304
8585000	-3114.5684004212567	-3137.881200298507	23.312799877250374	-3137.881200298507	0.04212445178636218	0.23721409013752412	23.312799877250374	27.595127318335635
8586000	-3118.404863107655	-3141.528578582839	23.123715475184447	-3141.528578582839	0.04505158830808025	0.2500583845330471	23.123715475184447	42.3507385635729
8587000	-3117.2593968227957	-3139.950485808592	22.69108898579617	-3139.950485808592	0.049652529219016805	0.2545227914277582	22.69108898579617	46.96296309157853
